relative_path	source_url	size_bytes	sha256	role
population_addendum/inputs/selected_reads/SRR23343449/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343449	1392	4883e15389fbd779a2add3f45de0b536007206ee805eaa440484785fc48f0df6	collection_record
population_addendum/inputs/selected_reads/SRR23343449/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343449	1579	b013ddc595137bb3603b493befe06f3f3cb7feb0a2cf70da5ce128eed02f1301	collection_record
population_addendum/inputs/selected_reads/SRR23343450/SRR23343450_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/050/SRR23343450/SRR23343450_1.fastq.gz	570885	49bf5a1a42b2acc060b82f8e2997b07c19f240b57b3f01c7b0d7707789aee322	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343450/SRR23343450_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/050/SRR23343450/SRR23343450_2.fastq.gz	570885	561b973561cd1221cd7f317412995fd28a167eb8b07aadc3bc0007a94cee38aa	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343450/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343450	1394	5428da120e0120860f9f5d36db27fd3cb8928ed55eff3d900a1e8f188113ec1d	collection_record
population_addendum/inputs/selected_reads/SRR23343450/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343450	1580	e857f81fa2b23706136043f54b9c797a46a229d68af715b2ba07bb42d69ba5ee	collection_record
population_addendum/inputs/selected_reads/SRR23343451/SRR23343451_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/051/SRR23343451/SRR23343451_1.fastq.gz	462066	3217b3136bb5b11ccffa9379cc8cd07509f26d358357194ffaa1678bb9fcdf4b	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343451/SRR23343451_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/051/SRR23343451/SRR23343451_2.fastq.gz	462066	f488cc1fba22725ef23cdf79275da7b77e55f9ad6225193cb83f3c96ecb88af6	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343451/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343451	1392	427b5d7601ade0d5ac5d40106c047774c097b2c38a41d0979fc3daba7ccfaa3a	collection_record
population_addendum/inputs/selected_reads/SRR23343451/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343451	1579	5cbce6856772a2053ab1610ac6abb4e29af622dca64124a5e70300d5b31a450b	collection_record
population_addendum/inputs/selected_reads/SRR23343452/SRR23343452_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/052/SRR23343452/SRR23343452_1.fastq.gz	578184	caa3f0e3ec112af2fe6934c39c4d9783c41f195c4097eccd09108cb897c6f9ee	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343452/SRR23343452_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/052/SRR23343452/SRR23343452_2.fastq.gz	578184	90763ae737419d27f33477ac652068592a71537b3bfdead80dc40c9a3a351bd4	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343452/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343452	1394	d5f324197b35aad8d735f98737cae42f57b4a256ef45ff10e2577f77eb713e1e	collection_record
population_addendum/inputs/selected_reads/SRR23343452/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343452	1580	29f5ed4e9ba25a455d6db7e3f5dfcd54ef779e587843198928e145d058bda8e0	collection_record
population_addendum/inputs/selected_reads/SRR23343453/SRR23343453_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/053/SRR23343453/SRR23343453_1.fastq.gz	253209	9852c2f17b5ec7ded80916fdf4674c7426861e5773bc9377e25ea1dd123d1b45	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343453/SRR23343453_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/053/SRR23343453/SRR23343453_2.fastq.gz	253209	09f17da25a0479b432fa15efa885f5b2c78df92d6c29f11eadc3c7a0ffdc7cd9	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343453/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343453	1392	a193b68988e0a7666feaa63f65ed0f1db6d4a054ddf9619bd312d1fed0fff472	collection_record
population_addendum/inputs/selected_reads/SRR23343453/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343453	1576	67b0b2eab868a69ab469a36d3e67c89eae36bb0c21292f26fdf875eadbe26a0a	collection_record
population_addendum/inputs/selected_reads/SRR23343454/SRR23343454_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/054/SRR23343454/SRR23343454_1.fastq.gz	507517	f14a07e57f4fe56a3fbb55e8d152e3fa91c17102bb49f3f33c00e0be2156701f	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343454/SRR23343454_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/054/SRR23343454/SRR23343454_2.fastq.gz	507517	fe56a2d4f6508819e908a9faf34b50327e400691626bcafeed0a08cb1914ee80	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343454/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343454	1392	9cc344b75c89a903cdc412354896eafcfb039513b7b65ec1c1bf8eb3b4141550	collection_record
population_addendum/inputs/selected_reads/SRR23343454/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343454	1579	e35010e197100ec5c275ed50fa9141d5e9f62fd16fb08a6c7f654a2b2af2cf0b	collection_record
population_addendum/inputs/selected_reads/SRR23343455/SRR23343455_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/055/SRR23343455/SRR23343455_1.fastq.gz	96142	5a2b7baec1bf073d8e3f53119e55b54a0fbb956c82adfa250d2c8a6ff15a6e7c	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343455/SRR23343455_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/055/SRR23343455/SRR23343455_2.fastq.gz	96142	81d52d874a5e015067594d384fd6769b71d8b63aff396496304ab39f53527005	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343455/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343455	1386	db9f1a6f6acd7a662daf42ac65cf9d69a095b5a8f67638750bf527a5b40bf14c	collection_record
population_addendum/inputs/selected_reads/SRR23343455/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343455	1572	dd096201ee514fb045aadfa0f27c1182c124192ec04d7dc05e4fc7b24297cdd8	collection_record
population_addendum/inputs/selected_reads/SRR23343456/SRR23343456_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/056/SRR23343456/SRR23343456_1.fastq.gz	450247	d7bc96a2436d5c93d09d515bf6fc592bdfcc4482113d3f171eb265490f67af9c	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343456/SRR23343456_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/056/SRR23343456/SRR23343456_2.fastq.gz	450247	4a2a2fb818caf336e0e50d6317518a82822eb72585da2be6b0f0c433e4d793c4	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343456/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343456	1390	a2ea172c8ae101e174b924f73fd527d545300df705a7624d8b47109bd634d662	collection_record
population_addendum/inputs/selected_reads/SRR23343456/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343456	1579	636c1cf2eb58be02ce4dd43aaf3731f4f45d440bcae6b75ced93810861ba082f	collection_record
population_addendum/inputs/selected_reads/SRR23343457/SRR23343457_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/057/SRR23343457/SRR23343457_1.fastq.gz	539008	acfca01f584565b82f5460201dddc9777b1667f23a652cbc03b4385c60468034	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343457/SRR23343457_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/057/SRR23343457/SRR23343457_2.fastq.gz	539008	3d5919f7a81170bc199e2aa331686861917de93ada05f8b02f84b102a34d9724	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343457/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343457	1395	440063379a77ce48eacb0f13a853f6dbff8bd56ad611655fd158605308e44b21	collection_record
population_addendum/inputs/selected_reads/SRR23343457/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343457	1580	e3779a954baf20324d8d7dd235999b87c01c2f233176c302688d80582a563130	collection_record
population_addendum/inputs/selected_reads/SRR23343458/SRR23343458_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/058/SRR23343458/SRR23343458_1.fastq.gz	708102	524a44c2b737e96c70d7589680df9090c3be23f5d20a192b68db3b9f2f3940a4	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343458/SRR23343458_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/058/SRR23343458/SRR23343458_2.fastq.gz	708102	8a164fc4d8ee33e31736f51a6674fe4d3217c61227c2589177ee493b731c5dec	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343458/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343458	1394	7f245216ae4d38c92b16a777d1c5876260a1c56e52a0c9538098817c27278aad	collection_record
population_addendum/inputs/selected_reads/SRR23343458/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343458	1580	63c6fc8212127e7c6b45b6e9155748d7f56fdb891de492899b0c4e7ae892f149	collection_record
population_addendum/inputs/selected_reads/SRR23343459/SRR23343459_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/059/SRR23343459/SRR23343459_1.fastq.gz	427957	0fcbc185683b1af335f33a9b88a665946dffe4d941af4ae834ae7b8c59d88b40	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343459/SRR23343459_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/059/SRR23343459/SRR23343459_2.fastq.gz	427957	40d012c0946871b76a84c7fefbf55feb4377629cc72f0ab3a04bd4cd42734b44	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343459/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343459	1391	2a148a6f1e0d108f3d916cd1ad60b8bc4cf2151c4496fb41af2d6465ffafc378	collection_record
population_addendum/inputs/selected_reads/SRR23343459/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343459	1579	eb34678781df3bc57bf5f0efaca900df048e3ddfeba1d2c384e85aecd392a432	collection_record
population_addendum/inputs/selected_reads/SRR23343460/SRR23343460_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/060/SRR23343460/SRR23343460_1.fastq.gz	439162	0741115c41a079357d0ca29612704e607eac5af477e14c11c41f094d70ce98c3	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343460/SRR23343460_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/060/SRR23343460/SRR23343460_2.fastq.gz	439162	d6f17d415e67429c2a22bdc1080038637178c2f51729d7bd1f90afba2da5e907	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343460/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343460	1390	001e4cc2bbbb2efff3bf1082a63b84a876a60240e2c349ae16380813768d90dd	collection_record
population_addendum/inputs/selected_reads/SRR23343460/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343460	1579	02b35431e5f524bff718cfa259d6c1f8b493ee232f620bce3f95eca3aa9fe2b1	collection_record
population_addendum/inputs/selected_reads/SRR23343461/SRR23343461_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/061/SRR23343461/SRR23343461_1.fastq.gz	519828	d02346809af4dcb971b80cfe5378da561a663969addc7e0cf7779039c39217a7	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343461/SRR23343461_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/061/SRR23343461/SRR23343461_2.fastq.gz	519828	0c124efa307b6f3b9b03f49219baa6cff3c08f56e547d99ba28449a881158420	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343461/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343461	1388	e1d4089a7433b7d88883ddb8fc7b3fdb602999eeed83063e3753110f775a4d54	collection_record
population_addendum/inputs/selected_reads/SRR23343461/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343461	1579	f438f307ffee612da613907137430942aaf5422cdefc763b2225da4155f51803	collection_record
population_addendum/inputs/selected_reads/SRR23343462/SRR23343462_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/062/SRR23343462/SRR23343462_1.fastq.gz	739919	c1b9e2789fc374e53628a1f815688a0ba8b70d30bfa064e204d800fbc44f901e	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343462/SRR23343462_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/062/SRR23343462/SRR23343462_2.fastq.gz	739919	ea4e6697260e7a93e25f385398647d86740d064878305e6723937adc4d3c8853	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343462/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343462	1394	7833a2ce7f498e639c9e78789eb1be912331675103da457f1bd81e317d816f9a	collection_record
population_addendum/inputs/selected_reads/SRR23343462/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343462	1580	4a88e396e422cb808882cd1d496e44d857b1e9d04e821ef978e75192f5639b8a	collection_record
population_addendum/inputs/selected_reads/SRR23343463/SRR23343463_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/063/SRR23343463/SRR23343463_1.fastq.gz	593075	2587022ee0a042a93fbe8e4d6f0fd27a26607b71facc7d7fb6b4b47e7da857e0	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343463/SRR23343463_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/063/SRR23343463/SRR23343463_2.fastq.gz	593075	efbb30848e4bb440beaab69989c56e9daebadc9337ec0ea2050a3817a2b347c1	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343463/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343463	1393	73a9fe2b82aa373df3244224e4faa36e45e4a850c86601348e3802b71597df56	collection_record
population_addendum/inputs/selected_reads/SRR23343463/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343463	1580	2c6864d461c5c5d9c0f77bebdaf87ffed65a8f832676cc2be20035ba48486cf7	collection_record
population_addendum/inputs/selected_reads/SRR23343464/SRR23343464_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/064/SRR23343464/SRR23343464_1.fastq.gz	472680	0db873ba99b3c6cc365a2aaad33ee2adb5ade9f0382329bfdc8c4983ca06366b	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343464/SRR23343464_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/064/SRR23343464/SRR23343464_2.fastq.gz	472680	7d2b8d0fd3ea8d5b5a0a4ab76394ed26604309c40e058ab8438090c3565c5c80	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343464/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343464	1392	2b63401c4878424702880116749e68dabd1b8a29384608642b4ed0659ab275c9	collection_record
population_addendum/inputs/selected_reads/SRR23343464/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343464	1579	1a4f79e28d08a89bf6a7ddb06dedba505cfb761c60c5e825c7c69c25e78d2634	collection_record
population_addendum/inputs/selected_reads/SRR23343465/SRR23343465_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/065/SRR23343465/SRR23343465_1.fastq.gz	357104	82e3f6321111e38ef9cf042f209d263861e2eba4ed87982ec27b62f75911b9b0	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343465/SRR23343465_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/065/SRR23343465/SRR23343465_2.fastq.gz	357104	2a040e1763715ba888c689ba3a71c2ebddfd16333cb4b788cf91a35c6045270e	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343465/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343465	1390	0d2cff6c7c863ba6fb5dc302e4b333562b07c1d7bad30fbab8095007301a22b4	collection_record
population_addendum/inputs/selected_reads/SRR23343465/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343465	1579	05f317361118f2a3c00ecca71fe79a2f84816cf2346807ec11685537ef9a8794	collection_record
population_addendum/inputs/selected_reads/SRR23343466/SRR23343466_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/066/SRR23343466/SRR23343466_1.fastq.gz	414617	283dcb7f208d7542ffb70dde6fc21fb8576d220a54e95c7c91e858039aa147e5	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343466/SRR23343466_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/066/SRR23343466/SRR23343466_2.fastq.gz	414617	e5a5dd5ce06e68caa26c910046f30fee47aae686c986d8a31e4c6c2779163694	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343466/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343466	1390	26c6018137eb5d1d6f23e60fc7b96dd226ca661df10b76f276847fd88028b0d9	collection_record
population_addendum/inputs/selected_reads/SRR23343466/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343466	1579	3bb5e177b4e0e1697a61df00e7012fbe8d9942833ea8f42fba75a6ba2198a8a3	collection_record
population_addendum/inputs/selected_reads/SRR23343467/SRR23343467_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/067/SRR23343467/SRR23343467_1.fastq.gz	507892	d802d42b4a04fd2d190b03ad5bac7856e6465792371ea9311bffe1409a59c929	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343467/SRR23343467_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/067/SRR23343467/SRR23343467_2.fastq.gz	507892	0eaf069097b22300642eb94d10fcda605dde27ecf486a351aa64c0e61ed7a4ba	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343467/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343467	1394	2bfa7e1b7463fe877487f201dee0348fb0792b4d424f78667ef2c6d725578d5f	collection_record
population_addendum/inputs/selected_reads/SRR23343467/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343467	1580	cf4aa66d19b3648cd581711cf09687af7a5a8b832cb9bfad1045689ac3476f88	collection_record
population_addendum/inputs/selected_reads/SRR23343468/SRR23343468_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/068/SRR23343468/SRR23343468_1.fastq.gz	542254	ff4915288c5ac392e480f89688e4345173907f6cde04dbc0365b1f20ed8ca0c1	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343468/SRR23343468_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/068/SRR23343468/SRR23343468_2.fastq.gz	542254	e85206daad33004854221a070317fdcd22981b6e05b5adb19286815b9d45b68f	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343468/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343468	1394	fb51d92de9570ad0d6f5baf1eca01f05df0bcb47d1cf38d004de8b0aa3890268	collection_record
population_addendum/inputs/selected_reads/SRR23343468/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343468	1580	25bfbbd009987868e5663f61622a80ed500c1e73a0fcdc77b6a0ffd2c29c2b52	collection_record
population_addendum/inputs/selected_reads/SRR23343469/SRR23343469_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/069/SRR23343469/SRR23343469_1.fastq.gz	445080	d7c3b35e7a1f61122c444d11694463faa310bda7141be0e32db88fbcdbc214a3	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343469/SRR23343469_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/069/SRR23343469/SRR23343469_2.fastq.gz	445080	4c8e007489074974152c05518aba419c77b6fcedaaa6a2395e194d5b98f7bf53	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343469/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343469	1390	c7f629747c514a4cf9e7977798eab8a801b51b465d6b9ea21870640e818027fa	collection_record
population_addendum/inputs/selected_reads/SRR23343469/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343469	1579	25450496f13cb9671eaeb75626e8221f6a6fd0e34a07bf0b048d26b16858a693	collection_record
population_addendum/inputs/selected_reads/SRR23343470/SRR23343470_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/070/SRR23343470/SRR23343470_1.fastq.gz	405506	6e6adf8680f6a4bbf61c998cd13deebca05fc8af7cb4e1aed6b093ef9488e851	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343470/SRR23343470_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/070/SRR23343470/SRR23343470_2.fastq.gz	405506	4aa8b1431a6483caad69099e024273b12f912de0d1136fe18898290b7d2d6474	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343470/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343470	1390	661953d315be8066758949f606927a7982b408a7cad621b33f9a80069002256b	collection_record
population_addendum/inputs/selected_reads/SRR23343470/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343470	1579	a104d87d78d31d23baeb91426045c51b7421ff104408b438c62361578f308834	collection_record
population_addendum/inputs/selected_reads/SRR23343471/SRR23343471_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/071/SRR23343471/SRR23343471_1.fastq.gz	492140	2cfe83547f893b95754fa6334a11ba4f3d67584571f795a66644132067a7077b	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343471/SRR23343471_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/071/SRR23343471/SRR23343471_2.fastq.gz	492140	52fff9e996885c81e599747047a02d4b92fd1907da638f78bd0558c6b39d5cba	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343471/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343471	1389	cf50d18f8993d0e91abc306b48a85902efaa36c1e434d2832224fd0ddcd10af5	collection_record
population_addendum/inputs/selected_reads/SRR23343471/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343471	1579	533a3f16d2de52a1388c345d3144b3fb610eb6b780079e00ce5641b0c486ae36	collection_record
population_addendum/inputs/selected_reads/SRR23343472/SRR23343472_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/072/SRR23343472/SRR23343472_1.fastq.gz	496304	fed34f7f5da92127ad55945994b2901b2e653c30643efbd64f411f04df879401	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343472/SRR23343472_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/072/SRR23343472/SRR23343472_2.fastq.gz	496304	481099daf284b7686b026eb41221ab2441f13771bab4870cd5591078e5f70643	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343472/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343472	1392	01449a1b256e56a27e67c57945a4bd59bd98c5e5ca47e4ed08e73bcb3ecef4f0	collection_record
population_addendum/inputs/selected_reads/SRR23343472/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343472	1579	9c9873ca2e25c881d105539cd73429717253710e64bc06caf917402ef327f8d7	collection_record
population_addendum/inputs/selected_reads/SRR23343473/SRR23343473_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/073/SRR23343473/SRR23343473_1.fastq.gz	1013019	31d8faf1585b194b8c51d222e4ea232a332a92d4dc17e82ec10c5da759bd9538	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343473/SRR23343473_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/073/SRR23343473/SRR23343473_2.fastq.gz	1013019	f19dd6da0f92b7233bf61cf3dd0216056ee0af216e691d2c620c6aebb276fa62	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343473/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343473	1396	2e60f1045e028c0f338b59d62163a38b9242d7f9c4a514c3d5afa798b19447e1	collection_record
population_addendum/inputs/selected_reads/SRR23343473/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343473	1583	524ffdcb3f12b44518e6c1d0cba9bbb11af08f39048d5dffe218c216c62c11ea	collection_record
population_addendum/inputs/selected_reads/SRR23343474/SRR23343474_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/074/SRR23343474/SRR23343474_1.fastq.gz	473777	d30e4547782ea552f2aacfed7c50d8b40c36773c4f80c17b55f383bbb7e935ee	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343474/SRR23343474_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/074/SRR23343474/SRR23343474_2.fastq.gz	473777	3838e0a44c57e6c2a48a6b07153286b767af879f7b6e44e4cb98b5136e874e4f	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343474/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343474	1392	cdb65914380eec166d079369abb2d0d1033b3824424cf5176f50851d6c28c1cc	collection_record
population_addendum/inputs/selected_reads/SRR23343474/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343474	1579	19e2b9e75624136fda0796ad8cd643110014cf630498d0f429cdd1d257c77644	collection_record
population_addendum/inputs/selected_reads/SRR23343475/SRR23343475_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/075/SRR23343475/SRR23343475_1.fastq.gz	568111	0df19679bd052fcaeaf955fe1c0c95f3e5ed391880fc893b90419dd5cc1667bd	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343475/SRR23343475_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/075/SRR23343475/SRR23343475_2.fastq.gz	568111	fb45d91211324e5a23214d0f253efc6aa8066a72b31341dd15d32cd055acce26	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343475/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343475	1394	ffe751632aa3aa2da21307bf0f2ae6a60da173aaeee56c72831d7a4a4bd47244	collection_record
population_addendum/inputs/selected_reads/SRR23343475/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343475	1580	d2b673d141c3d7a42c190912a7a97da1023de78bb2e47ff0aa2f802919ded15a	collection_record
population_addendum/inputs/selected_reads/SRR23343476/SRR23343476_1.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/076/SRR23343476/SRR23343476_1.fastq.gz	393673	ca88732420e2d3007803143c934a99da972298e9204f2c9d60f5a64eb0a53eac	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343476/SRR23343476_2.fastq	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/076/SRR23343476/SRR23343476_2.fastq.gz	393673	cf1b17b1343026a533a57d5f8c660e32438b96869ecaf63a49471edae444ea6b	selected_original_reads
population_addendum/inputs/selected_reads/SRR23343476/bbduk.log	https://www.ebi.ac.uk/ena/browser/view/SRR23343476	1392	25a25d57f2578bf15edff3120a29532f3e0f47fc0aa2cf7b1701c10372fdee35	collection_record
population_addendum/inputs/selected_reads/SRR23343476/collection.json	https://www.ebi.ac.uk/ena/browser/view/SRR23343476	1579	e7736574029b18c4cc5bd8d48d2f1ce437013c1616e40a64ffe3cd637d1ca217	collection_record
